AMOUNT,DATE,TICKER,TYPE,YEAR
"0,175",2005-05-18,TTE,,2005
"0,738",2005-05-24,TTE,,2005
"0,738",2005-11-24,TTE,,2005
4 pour 1,2006-05-18,TTE,,2006
"3,480",2006-05-18,TTE,,2006
"0,870",2006-11-17,TTE,,2006
"1,800",2007-05-14,TTE,,2007
"1,000",2007-05-18,TTE,,2007
"1,000",2007-11-16,TTE,,2007
"1,070",2008-05-20,TTE,,2008
"1,140",2008-11-14,TTE,,2008
"1,140",2009-05-19,TTE,,2009
"1,140",2009-11-13,TTE,,2009
"1,140",2010-05-27,TTE,,2010
"1,140",2010-11-12,TTE,,2010
"1,140",2011-05-23,TTE,,2011
"0,570",2011-09-19,TTE,,2011
"0,570",2011-12-19,TTE,Trimestriel,2011
"0,570",2012-03-19,TTE,,2012
"0,570",2012-06-18,TTE,,2012
"0,570",2012-09-24,TTE,Trimestriel,2012
"0,590",2012-12-17,TTE,Trimestriel,2012
"0,590",2013-03-18,TTE,Trimestriel,2013
"0,590",2013-06-24,TTE,Trimestriel,2013
"0,590",2013-09-24,TTE,Trimestriel,2013
"0,590",2013-12-16,TTE,Trimestriel,2013
"0,590",2014-03-24,TTE,Trimestriel,2014
"0,610",2014-06-02,TTE,Trimestriel,2014
"0,610",2014-09-23,TTE,Trimestriel,2014
"0,610",2014-12-15,TTE,Trimestriel,2014
"0,610",2015-03-23,TTE,Trimestriel,2015
"0,610",2015-06-08,TTE,Trimestriel,2015
"0,610",2015-09-28,TTE,Trimestriel,2015
"0,610",2015-12-21,TTE,Trimestriel,2015
"0,610",2016-03-21,TTE,Trimestriel,2016
"0,610",2016-06-06,TTE,Trimestriel,2016
"0,610",2016-09-27,TTE,Trimestriel,2016
"0,610",2016-12-21,TTE,Trimestriel,2016
"0,610",2017-03-20,TTE,Trimestriel,2017
"0,620",2017-06-05,TTE,Trimestriel,2017
"0,620",2017-09-25,TTE,Trimestriel,2017
"0,620",2017-12-19,TTE,Trimestriel,2017
"0,620",2018-03-19,TTE,Trimestriel,2018
"0,620",2018-06-11,TTE,Trimestriel,2018
"0,640",2018-09-25,TTE,Trimestriel,2018
"0,640",2018-12-18,TTE,Trimestriel,2018
"0,640",2019-03-19,TTE,Trimestriel,2019
"0,640",2019-06-11,TTE,Trimestriel,2019
"0,660",2019-09-27,TTE,Trimestriel,2019
"0,660",2020-01-06,TTE,Trimestriel,2020
"0,680",2020-03-30,TTE,Trimestriel,2020
"0,680",2020-06-29,TTE,Trimestriel,2020
"0,660",2020-09-25,TTE,Trimestriel,2020
"0,660",2021-01-04,TTE,Trimestriel,2021
"0,660",2021-03-25,TTE,Trimestriel,2021
"0,660",2021-06-24,TTE,Trimestriel,2021
"0,660",2021-09-21,TTE,Trimestriel,2021
"0,660",2022-01-03,TTE,Trimestriel,2022
"0,660",2022-03-22,TTE,Trimestriel,2022
"0,660",2022-06-21,TTE,Trimestriel,2022
"0,690",2022-09-21,TTE,Trimestriel,2022
"1,000",2022-12-06,TTE,Spécial,2022
"0,690",2023-01-02,TTE,Trimestriel,2023
"0,690",2023-03-22,TTE,Trimestriel,2023
"0,740",2023-06-21,TTE,Trimestriel,2023
"0,740",2023-09-20,TTE,Trimestriel,2023
"0,740",2024-01-03,TTE,Trimestriel,2024
"0,740",2024-03-21,TTE,Trimestriel,2024
"0,457",1990-08-03,UNBL,,1990
"0,457",1991-08-01,UNBL,,1991
"0,518",1992-07-31,UNBL,,1992
"0,518",1993-07-30,UNBL,,1993
"0,564",1994-07-29,UNBL,,1994
"0,656",1995-07-28,UNBL,,1995
"0,732",1996-07-30,UNBL,,1996
"0,808",1997-07-31,UNBL,,1997
"0,884",1998-07-30,UNBL,,1998
"0,960",1999-07-27,UNBL,,1999
"1,067",2000-07-20,UNBL,,2000
"1,170",2001-06-14,UNBL,,2001
10 pour 1,2001-07-02,UNBL,,2001
"11,700",2001-07-17,UNBL,,2001
"1,170",2002-06-12,UNBL,,2002
"1,300",2003-06-30,UNBL,,2003
"1,450",2004-06-10,UNBL,,2004
"1,520",2005-06-09,UNBL,,2005
"1,650",2006-06-12,UNBL,,2006
"2,200",2007-05-10,UNBL,,2007
"3,100",2008-04-30,UNBL,,2008
"2,000",2009-05-07,UNBL,,2009
"3,700",2010-05-17,UNBL,,2010
"5,200",2011-05-16,UNBL,,2011
"5,200",2012-05-11,UNBL,,2012
"5,200",2013-05-17,UNBL,,2013
"8,500",2014-05-15,UNBL,,2014
"8,500",2015-05-18,UNBL,,2015
"9,000",2016-05-18,UNBL,,2016
"9,000",2017-05-17,UNBL,,2017
"9,000",2018-05-18,UNBL,,2018
"9,000",2019-05-24,UNBL,,2019
"7,500",2020-05-20,UNBL,,2020
"11,000",2021-05-24,UNBL,,2021
"9,100",2022-05-16,UNBL,,2022
"10,500",2023-05-22,UNBL,,2023
"0,129",2000-03-29,VAC,,2000
"0,181",2001-03-14,VAC,,2001
"0,233",2002-02-20,VAC,,2002
"0,258",2003-03-14,VAC,,2003
"0,388",2004-03-17,VAC,,2004
"0,465",2005-03-18,VAC,,2005
"0,388",2006-03-09,VAC,,2006
"0,646",2007-02-22,VAC,,2007
"0,698",2008-02-20,VAC,,2008
"0,698",2009-03-09,VAC,,2009
"0,388",2010-03-09,VAC,,2010
"0,181",2011-03-15,VAC,,2011
"0,181",2012-03-19,VAC,,2012
1312 pour 339,2022-08-05,VAC,,2022
"0,254",1992-08-03,VCT,,1992
"0,254",1993-08-03,VCT,,1993
"0,254",1994-08-01,VCT,,1994
"0,254",1995-08-01,VCT,,1995
"0,254",1996-08-01,VCT,,1996
"0,254",1997-08-01,VCT,,1997
"0,279",1998-08-03,VCT,,1998
"0,279",1999-08-02,VCT,,1999
2 pour 1,1999-09-01,VCT,,1999
"0,305",2000-08-01,VCT,,2000
"0,317",2001-08-01,VCT,,2001
"0,340",2002-06-05,VCT,,2002
"0,383",2003-06-10,VCT,,2003
"0,400",2004-06-07,VCT,,2004
"0,517",2005-06-03,VCT,,2005
"0,633",2006-06-05,VCT,,2006
3 pour 1,2006-09-01,VCT,,2006
"1,300",2007-05-21,VCT,,2007
"1,500",2008-05-20,VCT,,2008
"1,500",2009-05-20,VCT,,2009
"1,500",2010-04-30,VCT,,2010
"1,500",2011-05-10,VCT,,2011
"1,500",2012-05-08,VCT,,2012
"1,500",2013-04-29,VCT,,2013
"1,500",2014-05-13,VCT,,2014
"1,500",2015-05-14,VCT,,2015
"1,500",2016-05-10,VCT,,2016
"1,500",2017-05-03,VCT,,2017
"1,500",2018-04-20,VCT,,2018
"1,500",2019-04-25,VCT,,2019
"1,500",2020-04-20,VCT,,2020
"1,500",2021-04-26,VCT,,2021
"1,650",2022-04-29,VCT,,2022
"1,650",2023-04-25,VCT,,2023
"0,230",2007-06-08,VETO,,2007
"0,270",2008-06-05,VETO,,2008
"0,270",2009-06-02,VETO,,2009
"0,290",2010-06-01,VETO,,2010
"0,300",2011-06-01,VETO,,2011
"0,330",2012-05-31,VETO,,2012
"0,350",2013-06-03,VETO,,2013
"0,370",2014-06-02,VETO,,2014
"0,390",2015-06-02,VETO,,2015
"0,410",2016-06-02,VETO,,2016
"0,430",2017-06-02,VETO,,2017
"0,460",2018-06-04,VETO,,2018
"0,480",2019-05-31,VETO,,2019
"0,380",2020-06-02,VETO,,2020
"0,500",2021-06-04,VETO,,2021
"0,800",2022-06-03,VETO,,2022
"0,800",2023-06-02,VETO,,2023
"0,516",2001-05-10,VIE,,2001
"0,516",2002-05-06,VIE,,2002
1364 pour 1349,2002-07-04,VIE,,2002
"0,521",2003-05-07,VIE,,2003
"0,521",2004-05-28,VIE,,2004
"0,645",2005-05-27,VIE,,2005
"0,806",2006-05-29,VIE,,2006
"0,995",2007-05-15,VIE,,2007
2453 pour 2412,2007-06-14,VIE,,2007
"1,167",2008-05-22,VIE,,2008
"1,167",2009-05-13,VIE,,2009
"1,167",2010-05-14,VIE,,2010
"1,167",2011-05-23,VIE,,2011
"0,675",2012-05-22,VIE,,2012
"0,700",2013-05-16,VIE,Final,2013
"0,700",2014-04-28,VIE,Final,2014
"0,675",2015-05-05,VIE,Final,2015
"0,704",2016-05-02,VIE,Final,2016
"0,771",2017-04-24,VIE,Final,2017
"0,810",2018-05-14,VIE,Final,2018
"0,887",2019-05-14,VIE,Final,2019
"0,482",2020-05-12,VIE,Final,2020
"0,675",2021-05-10,VIE,Final,2021
1870 pour 1803,2021-09-17,VIE,,2021
"1,000",2022-07-05,VIE,Final,2022
"1,120",2023-05-09,VIE,Final,2023
"0,058",1990-06-01,VIL,,1990
"0,058",1991-07-01,VIL,,1991
"0,058",1992-06-09,VIL,,1992
11 pour 10,1992-07-22,VIL,,1992
"0,063",1993-05-07,VIL,,1993
1000 pour 909,1994-03-16,VIL,,1994
"0,105",1994-05-10,VIL,,1994
"0,094",1995-06-12,VIL,,1995
905 pour 842,1995-06-12,VIL,,1995
"0,080",1996-06-10,VIL,,1996
1043 pour 978,1996-06-10,VIL,,1996
"0,080",1997-06-09,VIL,,1997
"0,040",1998-06-08,VIL,,1998
98163 pour 89239,1998-06-25,VIL,,1998
"0,033",1999-06-01,VIL,,1999
1000 pour 909,1999-06-17,VIL,,1999
10 pour 1,2000-05-09,VIL,,2000
6 pour 5,2000-05-25,VIL,,2000
21 pour 20,2002-06-13,VIL,,2002
"0,100",2002-07-01,VIL,,2002
"0,030",2002-09-16,VIL,,2002
"0,050",2003-07-17,VIL,,2003
"0,100",2004-07-23,VIL,,2004
"0,120",2005-07-04,VIL,,2005
"0,150",2006-07-04,VIL,,2006
"0,200",2007-07-06,VIL,,2007
"0,250",2008-07-01,VIL,,2008
"0,150",2009-06-22,VIL,,2009
"0,150",2010-06-21,VIL,,2010
"0,150",2011-06-24,VIL,,2011
"0,150",2012-06-05,VIL,,2012
"0,080",2013-06-12,VIL,,2013
"0,060",2014-06-16,VIL,,2014
"0,150",2015-06-18,VIL,,2015
"0,150",2016-06-20,VIL,,2016
"0,170",2017-06-16,VIL,,2017
"0,200",2018-06-25,VIL,,2018
"0,250",2019-06-13,VIL,,2019
"0,250",2020-06-15,VIL,,2020
"0,280",2021-06-14,VIL,,2021
"0,300",2022-06-15,VIL,,2022
"0,350",2023-06-19,VIL,,2023
"0,178",1990-07-16,VIRP,,1990
3275 pour 3233,1990-07-16,VIRP,,1990
"0,188",1991-07-17,VIRP,,1991
"0,199",1992-08-11,VIRP,,1992
5 pour 4,1993-02-15,VIRP,,1993
"0,249",1993-08-17,VIRP,,1993
"0,272",1994-08-17,VIRP,,1994
4 pour 3,1994-11-22,VIRP,,1994
"0,313",1995-08-17,VIRP,,1995
"0,351",1996-07-25,VIRP,,1996
"0,351",1997-07-28,VIRP,,1997
"0,381",1998-07-27,VIRP,,1998
"0,420",1999-07-27,VIRP,,1999
"0,465",2000-07-27,VIRP,,2000
"0,532",2001-07-20,VIRP,,2001
"0,575",2002-07-29,VIRP,,2002
4 pour 1,2002-07-30,VIRP,,2002
"0,630",2003-07-29,VIRP,,2003
"0,480",2004-07-27,VIRP,,2004
"0,550",2005-07-28,VIRP,,2005
"0,650",2006-07-27,VIRP,,2006
"0,800",2007-07-26,VIRP,,2007
"1,100",2008-07-21,VIRP,,2008
"1,200",2009-07-20,VIRP,,2009
"1,320",2010-07-19,VIRP,,2010
"1,500",2011-07-18,VIRP,,2011
"1,750",2012-06-26,VIRP,,2012
"1,900",2013-06-21,VIRP,,2013
"1,900",2014-06-20,VIRP,,2014
"1,900",2015-06-26,VIRP,,2015
"0,750",2021-06-23,VIRP,,2021
"1,250",2022-06-24,VIRP,,2022
"1,320",2023-06-26,VIRP,,2023
"0,076",1990-07-16,VIV,,1990
"0,087",1991-07-15,VIV,,1991
"0,098",1992-07-06,VIV,,1992
"0,103",1993-07-05,VIV,,1993
"0,106",1994-07-04,VIV,,1994
"0,108",1995-07-03,VIV,,1995
"0,108",1996-07-03,VIV,,1996
"0,115",1997-07-01,VIV,,1997
"0,144",1998-06-08,VIV,,1998
